,file,mean_err_lat_deg,mean_err_lat_met,max_err_lat_deg,max_err_lat_met,mean_err_lon_deg,mean_err_lon_met,max_err_lon_deg,max_err_lon_met
67,LAO_relative_wealth_index.csv,-0.00112040803722635,723.5418043138932,0.010409271872216408,1778.7155320124343,-4.6724568973536594e-08,0.0049396451603422615,0.0,0.010129101536158631
68,LBR_relative_wealth_index.csv,-0.0030846809012777645,344.7677817235941,0.001059863568268149,423.452040885523,3.451284640845032e-08,0.004076632703374189,8.125000228176305e-08,0.009017771478094424
69,HTI_relative_wealth_index.csv,-0.003167857842278561,352.05339599335656,0.0,451.29581274684324,-4.0583179005383187e-08,0.004361018843420829,6.2500191688741324e-09,0.009254370406815109
70,NGA_relative_wealth_index.csv,-0.0009014401295803657,504.15707019436195,0.010773745301419169,2059.1276362733465,9.313662992103803e-09,0.0028295316274846573,5.625000021325377e-08,0.006243984344005379
71,KGZ_relative_wealth_index.csv,-0.0015554840686753755,514.3013993921676,0.008017240826120542,1576.1904025447066,1.5507220230549072e-08,0.002261832493626744,6.250000694763003e-08,0.005366277473079744
72,HND_relative_wealth_index.csv,-0.006692380719858903,743.7440305124665,0.0,862.8735315218241,-1.5449157061663137e-08,0.002950041538717252,3.1249996368387656e-08,0.006778732391383392
73,GIN_relative_wealth_index.csv,-0.00360594420603427,790.7643238049369,0.015093235637744229,1677.3558433966562,1.5513404679029495e-08,0.002994629906978404,6.249999984220267e-08,0.006901286935198356
74,MYS_relative_wealth_index.csv,-0.0058046127973754,645.083759905294,0.0,821.8218184629545,-2.2041173662917393e-08,0.0033122909648292047,2.5000005621222954e-08,0.007652245660921232
75,GAB_relative_wealth_index.csv,0.0002137335150072832,32.36013120622519,0.0004880420474728808,162.05809495246098,-1.5765773279478404e-09,0.0027757880607085,4.374999917899913e-08,0.0055659745460725565
76,TGO_relative_wealth_index.csv,-0.006496133995576263,721.9345525699342,0.0,1028.447292507988,-3.4418935896773516e-08,0.004036647082959241,1.2500000146076218e-08,0.008992259704653153
77,BRA_relative_wealth_index.csv,0.000287883318699522,581.3316888764086,0.011960313952599222,1329.185005704264,-2.1847675256130263e-08,0.003158306154406269,2.500001983207767e-08,0.007653215445771821
78,CRI_relative_wealth_index.csv,-0.0017317389596104194,201.23811196344866,0.0027513306378441627,305.7634978522,-2.9714036035998902e-09,0.0027376694733962648,4.3750020495281206e-08,0.0055053867620182394
79,ECU_relative_wealth_index.csv,0.0009013830552684019,110.61386444593002,0.0014670907511216136,291.3670138006045,3.013021925320223e-09,0.002774985691878744,4.999999703159119e-08,0.005565974150586283
